uri	all	long	error_rate	long_tokens_error_rate	tok_count
0728IbnTaymiyya.WasitaBaynaHaqqWaKhalq.Shamela0008983-ara1	143	4	0.0348610433934666	0.0009751340809361287	4102
0728IbnTaymiyya.WasiyyaKubra.ShamAY0034401-ara1	118	10	0.009361364537881793	0.0007933359777865926	12605
0728IbnTaymiyya.WasiyyaSughra.ShamAY0034367-ara1	72	10	0.02701688555347092	0.00375234521575985	2665
0728IbnTaymiyya.WasiyyaSughra.ShamAY0034399-ara1	17	3	0.0075656430796617715	0.0013351134846461949	2247
0728IbnTaymiyya.ZiyaratQubur.JK000355-ara1	54	10	0.0065478355765733	0.0012125621438098702	8247
0728IbnTaymiyya.ZiyaratQubur.Shamela0006919-ara1	49	7	0.005836807623585467	0.0008338296605122096	8395
0728IbnTaymiyya.ZuhdWaWarac.JK000077-ara1	1695	50	0.04764447942433101	0.0014054418709242185	35576
0728IbnTaymiyya.ZuhdWaWarac.Shamela0006826-ara1	1890	50	0.053146617175636915	0.001405995163376638	35562
0729AbuNunDabusi.Mucjam.ShamAY0032838-ara1	329	42	0.04501299767410043	0.005746340128608565	7309
0729IbnMuhammadDiyaDinQurashi.AhadithWaHikayat.ShamAY0038109-ara1	4	0	0.008492569002123142	0.0	471
0729IbnMuhammadDiyaDinQurashi.MacalimQurba.JK011677-ara1	856	95	0.017319170460293375	0.0019221041982802225	49425
0729IbnMuhammadDiyaDinQurashi.MacalimQurba.Shamela0010526-ara1	880	104	0.017504774029280714	0.002068746021642266	50272
0730Banakti.RawdatUliAlbab.ShamAY0033833-ara1	14871	496	0.1143430522236575	0.0038137417727748045	130056
0730IbnAhmadCalaDinBukhari.KashfAsrar.JK007126-ara1	3279	237	0.004393828540187652	0.00031757772614348083	746274
0730IbnAhmadCalaDinBukhari.KashfAsrar.ShamAY0034199-ara1	4063	332	0.004759283120534146	0.0003888953965093124	853700
0730IbnAhmadCalaDinBukhari.KashfAsrar.Shamela0009062-ara1	3590	261	0.004233325825763856	0.0003077710419287929	848033
0730NizamDinNaysaburi.GharaibQuran.JK009268-ara1	20903	1427	0.014745115411583624	0.001006615303656405	1417622
0730NizamDinNaysaburi.GharaibQuran.Shamela0023613-ara1	13750	778	0.009628224492382499	0.0005447824476417152	1428093
0730NizamDinNaysaburi.GharaibQuran.Tafsir02022-ara1	13836	841	0.010420055670028558	0.0006333670727445806	1327824
0730QasimTujibi.Barnamaj.Shamela0009870-ara1.completed	1926	162	0.02715927518860608	0.0022844250158640628	70915
0730ShaficIbnCali.FadlMathurFiSiratMalikMansur.GVDB20200701-ara1.completed	1055	73	0.03160669882261302	0.0021870038047874414	33379
0730ShaficIbnCali.HusnManaqib.LMN20200820-ara1.completed	1123	80	0.037626482610735104	0.0026804261877638545	29846
0732AbuFida.KunnashFiNahwWaSarf.Sham19Y0017687-ara1	4343	255	0.021766041367005627	0.001277996902736918	199531
0732AbuFida.MukhtasarFiAkhbar.JK010358-ara1	12298	703	0.03900028858564492	0.002229403388820002	315331
0732AbuFida.MukhtasarFiAkhbar.Shamela0012715-ara1.mARkdown	12516	725	0.03939739239374729	0.0022821276354639485	317686
0732AbuFida.TaqwimBuldan.ShamDhahabiyya0056999-ara1	5148	221	0.06161284917538359	0.0026449960504583863	83554
0732AbuFida.TibrMasbuk.GVDB20200609-ara1.completed	101	2	0.043989547038327526	0.0008710801393728223	2296
0732AbuFida.Yawaqit.JK010465-ara1	1005	50	0.04793932455638237	0.0023850410227055905	20964
0732AbuFida.Yawaqit.Shamela0000465-ara1	1005	50	0.04801949448134168	0.002389029576186153	20929
0732IbnCumarBurhanDinJacbari.RusukhAhbar.Sham19Y0014032-ara1	5796	603	0.03080586353151276	0.003204957851880986	188146
0732IbnCumarBurhanDinJacbari.RusumTahdith.JK009169-ara1	328	57	0.027447698744769874	0.004769874476987447	11950
0732IbnCumarBurhanDinJacbari.RusumTahdith.Shamela0005992-ara1	328	57	0.02724252491694352	0.00473421926910299	12040
0732IbnMuhammadShihabDinBaghdadi.IrshadSalik.Shamela0021516-ara1	291	27	0.012730772596027649	0.0011812057047860705	22858
0732IbnYacqubJanadi.SulukFiTabaqat.JK007011-ara1.completed	17130	539	0.06316092208309367	0.001987375189888353	271212
0732IbnYacqubJanadi.SulukFiTabaqat.Shamela0006668-ara1	20185	535	0.07442050813150511	0.0019725029403198035	271229
0732IbnYusufDujayli.WajizFiFiqh.Sham19Y0147064-ara1	719	61	0.00960241462665438	0.0008146693911347944	74877
0733IbnJamacaBadrDinHamawi.AhadithTusaciyya.Shamela0029617-ara1	107	8	0.02340844454167578	0.0017501640778823015	4571
0733IbnJamacaBadrDinHamawi.Fawaid.Shamela0029802-ara1	45	5	0.023746701846965697	0.002638522427440633	1895
0733IbnJamacaBadrDinHamawi.GhurarTibyan.ShamAY0036739-ara1	933	37	0.029129851072465577	0.0011552030971931687	32029
0733IbnJamacaBadrDinHamawi.IdahDalil.Shamela0006547-ara1	498	51	0.01254471257997884	0.0012846994810821705	39698
0733IbnJamacaBadrDinHamawi.KashfMacani.Shamela0001403-ara1	422	19	0.013880665745674627	0.0006249588842839286	30402
0733IbnJamacaBadrDinHamawi.ManhalRawi.JK000745-ara1	375	38	0.0163819841859246	0.0016600410641736927	22891
0733IbnJamacaBadrDinHamawi.ManhalRawi.Shamela0005959-ara1	378	38	0.016518813092688895	0.001660621422016344	22883
0733IbnJamacaBadrDinHamawi.Mashyakha.Shamela0030327-ara1	1986	229	0.02684037679239928	0.003094887354209182	73993
0733IbnJamacaBadrDinHamawi.TadhkiratSamic.ShamAY0034810-ara1	106	10	0.005458852610979503	0.0005149860953754248	19418
0733IbnJamacaBadrDinHamawi.TahrirAhkam.JK007090-ara1	276	15	0.011583497712678893	0.0006295379191673312	23827
0733IbnJamacaBadrDinHamawi.TahrirAhkam.Shamela0009685-ara1	275	14	0.011541528518067739	0.0005875687245561758	23827
0733IbnJamacaBadrDinHamawi.TanqihMunazara.Shamela0010103-ara1	115	16	0.015807560137457044	0.002199312714776632	7275
0733Nuwayri.NihayaArab.JK009238-ara1	69435	4090	0.02981956233720778	0.0017564918263005662	2328505
0733Nuwayri.NihayaArab.Sham30K0005176-ara1	69440	4079	0.029589997012876165	0.0017381566505691515	2346739
0733Nuwayri.NihayaArab.Sham30K0010283-ara1	190831	4562	0.07636260904813945	0.0018255221765730524	2499011
0733Nuwayri.NihayaArab.ShamAY0033789-ara1	69441	4081	0.029593966736246716	0.0017392171519797072	2346458
0733Nuwayri.NihayaArab.Shamela0010283-ara1.mARkdown	172189	4021	0.07374930828837564	0.0017222120380951077	2334788
0733Nuwayri.NihayaArab.Zaydiyya0000261-ara1	69441	4081	0.02970843456687446	0.0017459443479704306	2337417
0734IbnCaliTajDinFakihani.MawridFiCamalMawlid.Shamela0036626-ara1	9	0	0.015789473684210527	0.0	570
0734IbnCaliTajDinFakihani.RiyadAfham.Sham19Y0017350-ara1	7106	1025	0.014910747446854495	0.0021507903367613086	476569
0734IbnQaddahHawari.MasailFiqhiyya.JK006902-ara1	57	4	0.00619228680065182	0.0004345464421510049	9205
0734IbnQaddahHawari.MasailFiqhiyya.Shamela0006255-ara1	57	4	0.006197673154289442	0.0004349244318799609	9197
0734IbnQaddahHawari.MulhaqFatawa.JK008007-ara1	16	0	0.009714632665452338	0.0	1647
0734IbnQaddahHawari.MulhaqFatawa.Shamela0006256-ara1	16	0	0.010012515644555695	0.0	1598
0734IbnSayyidNas.AhadithCawal.ShamAY0033538-ara1	176	28	0.02667070768298227	0.004243067131383543	6599
0734IbnSayyidNas.CuyunAthar.Shamela0023653-ara1	5010	148	0.023252036293597567	0.0006868865012879122	215465
0734IbnSayyidNas.CuyunAthar.Shia003714Vols-ara1	7710	159	0.03500949025092405	0.0007219855966143871	220226
0734IbnSayyidNas.NafhShadhi.Sham19Y0007488-ara1	5316	502	0.02324838953735005	0.0021953896816684962	228661
0734IbnSayyidNas.NafhShadhi.Sham19Y0016599-ara1	8205	1079	0.018200370440202743	0.002393442986590952	450815
0735IbnTarkhan.Mashyakha.ShamAY0033705-ara1	576	45	0.024774193548387096	0.001935483870967742	23250
0736IbnDawadari.KanzDurar.Sham19Y0018147-ara1	69461	1934	0.08704931386678363	0.002423710758819475	797950
0736IbnDawadari.KanzDurar.Sham19Y0018147-ara1.completed	59301	1403	0.0817878269216712	0.0019350149436114855	725059
0736IbnRashidBakri.Lubab.ShamAY0034242-ara1	1170	48	0.010700860641868717	0.00043900966735871665	109337
0737IbnMuhammadIbnHajjFasi.Madkhal.JK007084-ara1	2632	201	0.007181171796984563	0.0005484101562286843	366514
0737IbnMuhammadIbnHajjFasi.Madkhal.ShamAY0034247-ara1	2627	201	0.007167647090922981	0.0005484191340980279	366508
0737IbnMuhammadIbnHajjFasi.Madkhal.Shamela0011406-ara1	2619	200	0.00709800339858582	0.000542039205695748	368977
0738IbnCabdRahimSharafDinHamawi.MasailTahlilHaid.Sham19Y0017261-ara1	49	3	0.021758436944937832	0.0013321492007104796	2252
0738IbnCabdRahimSharafDinHamawi.NasikhQuran.JK000454-ara1	38	3	0.009028272748871465	0.0007127583749109052	4209
0738IbnCabdRahimSharafDinHamawi.NasikhQuran.Shamela0002209-ara1	40	3	0.010055304172951232	0.0007541478129713424	3978
0738TaqiDinUshnuhi.Mashyakha.ShamAY0032866-ara1	70	2	0.026022304832713755	0.0007434944237918215	2690
0739Birzali.Juz.ShamAY0033673-ara1	104	4	0.022170112982306544	0.0008526966531656363	4691
0739Birzali.Mashyakha.JK001188-ara1	340	20	0.04002825523899223	0.0023546032493524842	8494
0739Birzali.Mashyakha.Shamela0005724-ara1.completed	338	20	0.039872596437418896	0.0023593252329833668	8477
0739CalaDinIbnBalaban.TuhfatSadiq.Sham19Y0006603-ara1	107	10	0.013883482548332684	0.001297521733489036	7707
0739JalalDinQazwini.IdahFiCulumBalagha.JK001001-ara1	809	27	0.011137574514365957	0.00037171138675881437	72637
0739JalalDinQazwini.IdahFiCulumBalagha.ShamAY0033778-ara1	812	27	0.01120896717373899	0.00037271196267358713	72442
0739SafiDinHanbali.Marasid.Shamela0011484-ara1	23015	402	0.10937856436772869	0.0019105011025777508	210416
0739SafiDinHanbali.QawacidUsul.Sham19Y0147662-ara1	485	14	0.020233625365039632	0.0005840634125990822	23970
0739SafiDinHanbali.QawacidUsul.ShamAY0037576-ara1	39	4	0.005491410870177415	0.000563221627710504	7102
0740CabdQahirTabrizi.ManzumaTabriziyya.Sham19Y0035312-ara1	157	7	0.012472195741976486	0.0005560851604702892	12588
0740IbnDawudHilli.Rijal.Shia002941-ara1	3503	132	0.05473694079409972	0.002062596684219573	63997
0740IbnDawudHilli.Rijal.Zaydiyya0000187-ara1	5759	331	0.09200562354219254	0.00528804677764642	62594
0740JunaydShirazi.ShaddIzar.ShamAY0034640-ara1	57758	1073	0.29069258295544337	0.0054003452597248995	198691
0740ZaynabBintKamal.AhadithMuwafaqat.ShamAY0033548-ara1	72	8	0.017069701280227598	0.001896633475580844	4218
0741CabdAllahWasiti.KanzFiQiraatCashr.Shamela0029864-ara1	1792	188	0.022281074763450086	0.002337523468486951	80427
0741CabdRahimZarirani.IdahDalail.Sham19Y0006534-ara1	1468	335	0.010773600275945075	0.0024585531964861035	136259
0741IbnAhmadGharnatiKalbi.QawaninFiqhiyya.JK000253-ara1	1332	195	0.011941476009467116	0.0017481890554400057	111544
0741IbnAhmadGharnatiKalbi.QawaninFiqhiyya.Shamela0006193-ara1	1269	167	0.011370967741935484	0.001496415770609319	111600
0741IbnAhmadGharnatiKalbi.TaqribWusul.Sham19Y0017874-ara1	203	6	0.014367612711444547	0.0004246585037865383	14129
0741IbnAhmadGharnatiKalbi.TashilLiCulumTanzil.JK001480-ara1	3995	198	0.011879239133990086	0.0005887582849887452	336301
0741IbnAhmadGharnatiKalbi.TashilLiCulumTanzil.Shamela0023626-ara1	2900	150	0.008965060993328758	0.0004637100513790737	323478
0741IbnAhmadGharnatiKalbi.TashilLiCulumTanzil.Shia002645Vols-ara1	3350	176	0.010581375515644642	0.0005559170420159573	316594
0741IbnAhmadGharnatiKalbi.TashilLiCulumTanzil.Tafsir02088-ara1	4310	149	0.014393678803888631	0.0004976004969325769	299437
0741IbnYahyaAndalusiMalaqi.TamhidWaBayan.JK000803-ara1	1923	115	0.037645354528013784	0.002251282252065307	51082
0741IbnYahyaAndalusiMalaqi.TamhidWaBayan.Shamela0006649-ara1	1974	115	0.03864223631665492	0.002251194111659228	51084
0741KhatibTabrizi.Ikmal.Shia002942-ara1	2242	385	0.026904107616430466	0.00462001848007392	83333
0741KhatibTabrizi.MishkatMasabih.JK007045-ara1	3740	153	0.014010744067910901	0.0005731668027781732	266938
0741KhatibTabrizi.MishkatMasabih.Shamela0008360-ara1	3700	165	0.012576264849339746	0.0005608334324705563	294205
0741KhazinBaghdadi.LubabTawil.JK009244-ara1	13700	750	0.012105168288346875	0.0006626916946175297	1131748
0741KhazinBaghdadi.LubabTawil.ShamAY0034067-ara1	13690	750	0.012042565057560645	0.0006597460769299112	1136801
0741KhazinBaghdadi.LubabTawil.Shamela0023628-ara1.completed	12738	619	0.011205827241297405	0.0005445444388729074	1136730
0741KhazinBaghdadi.LubabTawil.Tafsir02018-ara1	11416	618	0.01105896143022518	0.0005986718784056728	1032285
0742IbnMuhammadBurhanDinSafaqsi.MajidFiIcrab.Shamela0095571-ara1	225	22	0.025802752293577983	0.002522935779816514	8720
0742IbnMuhammadBurhanDinSafaqsi.Tuhfa.ShamAY0037189-ara1	466	103	0.02881345452297038	0.0063686390898410935	16173
0742Mizzi.MuntaqaMinFawaid.Shamela0012846-ara1	55	2	0.017317380352644837	0.0006297229219143577	3176
0742Mizzi.TahdhibKamal.JK000144-ara1	110851	9660	0.04302226658738894	0.003749132576469109	2576596
0742Mizzi.TahdhibKamal.Sham30K0003722-ara1	143815	12999	0.03769447125912875	0.0034070884949234407	3815281
0742Mizzi.TahdhibKamal.Sham30K0036601-ara1	203006	15988	0.05495792459021009	0.004328282407161753	3693844
0742Mizzi.TahdhibKamal.Sham30K0038926-ara1	152889	14906	0.041167695708719615	0.004013667904389293	3713810
0742Mizzi.TahdhibKamal.Shamela0003722-ara1.completed	93639	7259	0.03610232597232305	0.0027986926839574646	2593711
0742Mizzi.TahdhibKamal.Shia003241Vols-ara1	91008	7022	0.03488511157654577	0.002691667254422737	2608792
0742Mizzi.TarjamatMaslama.Shamela0026893-ara1	10	2	0.019417475728155338	0.003883495145631068	515
0742Mizzi.TuhfatAshraf.Shamela0011385-ara1	20406	885	0.01568188053459489	0.0006801168417679349	1301247
0743Diwani.RawdatTaqrir.Sham19Y0145211-ara1	647	60	0.04142921175641929	0.0038419670871486203	15617
0743FakhrDinZaylaci.TabyinHaqaiq.JK005200-ara1	5215	482	0.005804854483484828	0.0005365177106499879	898386
0743FakhrDinZaylaci.TabyinHaqaiq.Shamela0023023-ara1	30804	1361	0.01936619164884852	0.0008556481896533839	1590607
0743SharafDinTibi.FutuhGhayb.Sham19Y0020891-ara1	27799	1469	0.013309362851178735	0.000703315012352299	2088680
0743SharafDinTibi.Khalasa.Sham19Y0017807-ara1	309	42	0.011353198368666642	0.0015431531763236213	27217
0743SharafDinTibi.SharhMishkat.Sham19Y0122257-ara1	15044	819	0.014141463515512934	0.0007698656354164512	1063822
0744IbnCabdHadi.CuqudDurriyya.JK000363-ara1	1491	142	0.019577720003151344	0.0018645447622048898	76158
0744IbnCabdHadi.CuqudDurriyya.ShamAY0038476-ara1	10316	329	0.08318482739712772	0.0026529476748405408	124013
0744IbnCabdHadi.CuqudDurriyya.Shamela0006663-ara1	1425	104	0.01869637093599937	0.001364507071820305	76218
0744IbnCabdHadi.FadailSahaba.ShamAY0032857-ara1	103	17	0.022672243011226063	0.0037420206911732336	4543
0744IbnCabdHadi.FadailSham.ShamAY0034310-ara1	33	4	0.014952424105120073	0.0018124150430448573	2207
0744IbnCabdHadi.Ikhtiyarat.Sham19Y0147673-ara1	113	6	0.00801475281934889	0.0004255620966025959	14099
0744IbnCabdHadi.JumlaMinAhadithDacifa.ShamAY0035212-ara1	118	23	0.012581298645911078	0.002452287024203007	9379
0744IbnCabdHadi.JuzFiHadithTawajud.ShamAY0033571-ara1	21	2	0.021560574948665298	0.002053388090349076	974
0744IbnCabdHadi.MajmucRasail.Sham19Y0020647-ara1	999	161	0.0184688765228966	0.0029764655857721246	54091
0744IbnCabdHadi.MuharrirFiHadith.JK007083-ara1	1033	143	0.014828957379308364	0.0020527985529923487	69661
0744IbnCabdHadi.MuharrirFiHadith.Shamela0005918-ara1	1030	142	0.014829532365814328	0.0020444598018889656	69456
0744IbnCabdHadi.RisalaLatifaFiAhadithDacifa.ShamAY0034119-ara1	155	25	0.01728945900725042	0.002788622420524261	8965
0744IbnCabdHadi.SarimMunki.JK001226-ara1	1278	140	0.01256390090444357	0.0013763271726307512	101720
0744IbnCabdHadi.SarimMunki.Shamela0008622-ara1	1276	151	0.012566600025605924	0.0014871133259141808	101539
0744IbnCabdHadi.TabaqatCulama.Sham19Y0001994-ara1	9199	1503	0.03280810876357048	0.005360429119648487	280388
0744IbnCabdHadi.TacliqaCalaCilal.JK007091-ara1	949	109	0.020630434782608696	0.0023695652173913043	46000
0744IbnCabdHadi.TacliqaCalaCilal.Shamela0011569-ara1	923	111	0.020061292355843422	0.002412571453411289	46009
0744IbnCabdHadi.TanqihTahqiq.JK006803-ara1	6358	1512	0.020968965403515717	0.004986642920747996	303210
0744IbnCabdHadi.TanqihTahqiq.ShamAY0034125-ara1	6394	1513	0.02107775429944652	0.0049875887167755055	303353
0744IbnCabdHadi.TanqihTahqiq.Shamela0010657-ara1	8389	1889	0.021729782935295032	0.0048930218100813345	386060
0745AbuHayyanGharnati.HadithShuyukhBaghdad.ShamAY0032770-ara1	626	46	0.046996996996997	0.0034534534534534536	13320
0745AbuHayyanGharnati.Irtishaf.Sham19Y0016595-ara1	10764	284	0.031945676916547705	0.0008428625273410952	336947
0745AbuHayyanGharnati.TadhyilTashil.Sham19Y0017116-ara1	11243	404	0.01621694911342633	0.0005827312498287145	693287
0745AbuHayyanGharnati.TafsirBahrMuhit.JK007053-ara1	50662	1944	0.024341201550741424	0.0009340194981374864	2081327
0745AbuHayyanGharnati.TafsirBahrMuhit.ShamAY0034064-ara1	50668	1945	0.024243270994678424	0.0009306300245648048	2089982
0745AbuHayyanGharnati.TafsirBahrMuhit.Shamela0023591-ara1.completed	29945	1386	0.014358109323013587	0.0006645630162530249	2085581
0745AbuHayyanGharnati.TafsirBahrMuhit.Shia002649Vols-ara1	48701	1813	0.023619614644442375	0.0008792912127137847	2061888
0745AbuHayyanGharnati.TafsirBahrMuhit.Tafsir02019-ara1	29538	1429	0.01517335473020524	0.0007340620187373311	1946702
0745AbuHayyanGharnati.TafsirNahrMadd.Tafsir08090-ara1	12841	415	0.02500574464190434	0.0008081445390849856	513522
0745AbuHayyanGharnati.TuhfatArib.Sham19Y0013304-ara1	695	10	0.06328537606993262	0.0009105809506465125	10982
0745AbuHayyanGharnati.TuhfatArib.ShamAY0036738-ara2	432	20	0.03309076981999234	0.0015319800842589046	13055
0745IbnHamzaMuayyadBiLlahTalibi.AtwaqHamama.ShamAY0001057-ara1	16	4	0.0064282844515869825	0.0016070711128967456	2489
0745IbnHamzaMuayyadBiLlahTalibi.AtwaqHamama.Shamela0012791-ara1	15	3	0.006038647342995169	0.0012077294685990338	2484
0745IbnHamzaMuayyadBiLlahTalibi.TirazLiAsrar.Shamela0023788-ara1	11774	99	0.06014353944780732	0.0005057083748371773	195765
0745IbnMuhammadTaqiDinIbnImam.SilahMumin.JK001236-ara1	899	30	0.0104406197012984	0.0003484077764615706	86106
0745IbnMuhammadTaqiDinIbnImam.SilahMumin.Shamela0006843-ara1	898	30	0.010429248350831553	0.000348415869181455	86104
0746CalaDinMaqdisi.Lubab.ShamAY0035003-ara1	146	13	0.015522007229428024	0.0013820965341271529	9406
0747IbnMascudMahbubiBukhari.Tawdih.JK007109-ara1	429	29	0.0038815450177791047	0.0002623888240456738	110523
0747MuhyiDinYunini.Mashyakha.Shamela0026495-ara1.completed	319	18	0.03769348930639253	0.0021269053527118043	8463
0748Dhahabi.AhadithMukhtaraMinMawducat.JK005013-ara1	158	18	0.028597285067873304	0.003257918552036199	5525
0748Dhahabi.AhadithMukhtaraMinMawducat.Shamela0006071-ara1	163	17	0.029512945862755748	0.003078037298569618	5523
0748Dhahabi.Amsar.ShamAY0037135-ara1	70	6	0.042997542997543	0.0036855036855036856	1628
0748Dhahabi.ArbacinaFiSifat.Shamela0012861-ara1	185	17	0.022887541754299145	0.002103179512557219	8083
0748Dhahabi.AsmaManCashThamaninSana.ShamAY0034571-ara1	580	141	0.04243177994001024	0.01031531201989904	13669
0748Dhahabi.Carsh.Shamela0007350-ara1	1033	171	0.013929341963322546	0.0023058252427184465	74160
0748Dhahabi.CibarFiKhabar.JK004500-ara1	12091	1370	0.05164026497080794	0.005851225126954501	234139
0748Dhahabi.CibarFiKhabar.Sham30K0002903-ara1	12275	1371	0.052409111286638346	0.005853596054906816	234215
0748Dhahabi.CibarFiKhabar.Sham30K0025841-ara1	11395	1561	0.042329280569392905	0.00579868424474088	269199
0748Dhahabi.CibarFiKhabar.Sham30K0037883-ara1	11402	1561	0.042320069184887704	0.0057938631816882745	269423
0748Dhahabi.CibarFiKhabar.ShamAY0033810-ara1	12275	1372	0.05242097351406291	0.005859191499901778	234162
0748Dhahabi.CibarFiKhabar.ShamAY0034591-ara1	102	12	0.04349680170575693	0.00511727078891258	2345
0748Dhahabi.CibarFiKhabar.Shamela0025841-ara1.mARkdown	11395	1561	0.04233289743513537	0.0057991797188456625	269176
0748Dhahabi.Culuww.JK001205-ara1	1215	110	0.024197884925613908	0.0021907550138415884	50211
0748Dhahabi.Culuww.Shamela0006463-ara1.mARkdown	1029	84	0.020576296266671998	0.001679697654422204	50009
0748Dhahabi.DhaylCibar.JK001291BK1-ara1.completed	1789	110	0.08614214175654854	0.005296610169491525	20768
0748Dhahabi.DhaylCibar.ShamAY0034590-ara1	3605	213	0.09813529331700013	0.005798285014291547	36735
0748Dhahabi.DhaylDiwanDucafa.Shamela0096956-ara1.completed	378	54	0.04930220425198904	0.007043172035998435	7667
0748Dhahabi.DhikrAsmaManTakallama.JK000031-ara1	326	108	0.04255874673629243	0.014099216710182768	7660
0748Dhahabi.DhikrAsmaManTakallama.Shamela0001892-ara1.completed	213	52	0.026476072094468613	0.006463642013673089	8045
0748Dhahabi.DhikrAsmaManTakallama.Shamela0012095-ara1	289	74	0.017837304036538697	0.004567337365757314	16202
0748Dhahabi.DhikrFiJarh.Shamela0026112-ara1	1076	83	0.17627785058977719	0.013597640891218872	6104
0748Dhahabi.DinarMinHadith.JK000699-ara1	146	4	0.04178591871780195	0.0011448196908986834	3494
0748Dhahabi.DinarMinHadith.Shamela0005688-ara1	102	3	0.0292515055921996	0.0008603383997705764	3487
0748Dhahabi.DiwanDucafa.Shamela0096955-ara1.completed	2610	384	0.045308566964673204	0.0066660880131932995	57605
0748Dhahabi.FaslFiSamac.ShamAY0033562BK2-ara1	674	65	0.01795561712443722	0.0017316247968670912	37537
0748Dhahabi.HaqqJar.JK010221-ara1	71	2	0.01754819574888779	0.0004943153732081067	4046
0748Dhahabi.HaqqJar.Shamela0011064-ara1	70	2	0.017296763034346428	0.0004941932295527551	4047
0748Dhahabi.IthbatShafaca.Shamela0026890-ara1	81	6	0.011531890660592256	0.0008542141230068337	7024
0748Dhahabi.Kabair.JK000429-ara1	611	49	0.011370191860356923	0.0009118484470662672	53737
0748Dhahabi.Kabair.ShamAY0033744-ara2	181	13	0.010810487965119752	0.0007764438869975512	16743
0748Dhahabi.Kabair.Shamela0006848-ara1	518	36	0.00962968471148126	0.000669244497323022	53792
0748Dhahabi.Kashif.JK000111-ara1	6477	597	0.04158400585527456	0.0038328935457154416	155757
0748Dhahabi.Kashif.Shamela0002171-ara1	11360	888	0.05155223975421925	0.0040297877554354485	220359
0748Dhahabi.Kashif.Shia003276Vols-ara1.completed	7296	662	0.034082468736715735	0.0030924608420649416	214069
0748Dhahabi.MacrifaQurraKibar.JK000443-ara1.completed	4388	527	0.045936099828315397	0.0055169381516686905	95524
0748Dhahabi.MacrifaQurraKibar.ShamAY0034609-ara1	4634	528	0.04852559269498199	0.005529027393817542	95496
0748Dhahabi.MacrifaQurraKibar.Shamela0008349-ara1	3241	377	0.033651749558716644	0.003914442944657876	96310
0748Dhahabi.ManaqibAbiHanifa.Shamela0010461-ara1	183	10	0.016815216392538822	0.0009188642837452909	10883
0748Dhahabi.MawducatMustadrak.Shamela0030341-ara1	75	4	0.01610133104336625	0.0008587376556462001	4658
0748Dhahabi.MizanIctidal.JK001293-ara1.completed	22863	3053	0.0367617265132074	0.0049089599372270564	621924
0748Dhahabi.MizanIctidal.ShamAY0034601-ara1	23915	3059	0.038594243220388215	0.00493664185704234	619652
0748Dhahabi.MizanIctidal.ShamAY0034652-ara1	17176	2306	0.030180085992862628	0.0040518909117105975	569117
0748Dhahabi.MizanIctidal.Shamela0001692-ara1	23160	2398	0.040856576832768526	0.004230313957037087	566861
0748Dhahabi.MizanIctidal.Shia003306Vols-ara1	19475	2324	0.032096181419648304	0.0038301168482291477	606770
0748Dhahabi.MucinFiTabaqatMuhaddithin.JK000658-ara1.completed	2242	631	0.11050322835033762	0.03110059638227611	20289
0748Dhahabi.MucinFiTabaqatMuhaddithin.Shamela0005889-ara1	1513	243	0.07175377027411553	0.011524234088968984	21086
0748Dhahabi.MucjamLatif.ShamAY0033668-ara1	224	19	0.02755227552275523	0.0023370233702337023	8130
0748Dhahabi.MucjamLatif.Shamela0030673-ara1	211	18	0.029179919789793944	0.0024892822569492464	7231
0748Dhahabi.MucjamMuhaddithin.JK000763-ara1.completed	1658	159	0.03937307052956542	0.003775825219662788	42110
0748Dhahabi.MucjamMuhaddithin.JK001152-ara1	3043	207	0.07936880542514345	0.00539906103286385	38340
0748Dhahabi.MucjamMuhaddithin.ShamAY0034631-ara1	3145	209	0.08203349157493871	0.005451510250925974	38338
0748Dhahabi.MucjamMuhaddithin.Shamela0009869-ara1	1394	134	0.03585206522298236	0.00344632477753202	38882
0748Dhahabi.MucjamShuyukh.Shamela0012531-ara1.completed	6437	445	0.04246490394764619	0.0029356660333544437	151584
0748Dhahabi.MughniFiDucafa.JK001307-ara1.completed	5720	913	0.05187361700584032	0.008279827329778357	110268
0748Dhahabi.MughniFiDucafa.Shamela0005836-ara1	6827	902	0.06190100553999039	0.008178512816328011	110289
0748Dhahabi.Muhadhdhab.Sham19Y0146127-ara1	27870	1099	0.022008950464462298	0.0008678807520790837	1266303
0748Dhahabi.Mujarrad.Sham19Y0151009-ara1	1525	166	0.025296508252467445	0.002753587127809571	60285
0748Dhahabi.MukhtasarCuluww.Shamela0007318-ara1.completed	1071	135	0.015715333822450477	0.0019809244314013207	68150
0748Dhahabi.MukhtasarMinDubaythi.JK009161-ara1.completed	3907	584	0.041594804641754496	0.006217395933141702	93930
0748Dhahabi.MukhtasarMinDubaythi.Shamela0023764BK2-ara1.completed	3449	550	0.03668095334318866	0.005849383687664181	94027
0748Dhahabi.MukhtasarMinDubaythi.Shia003278-ara1	4289	550	0.04379256475969736	0.005615740409846946	97939
0748Dhahabi.MuntaqaMinMinhajIctidal.JK001173-ara1	1915	273	0.01576585847775079	0.002247561025809904	121465
0748Dhahabi.MuntaqaMinMinhajIctidal.Shamela0006531-ara1	1926	272	0.015857072287172733	0.002239420385312037	121460
0748Dhahabi.MuqaddimaZahra.Shamela0036949-ara1	31	1	0.01274671052631579	0.00041118421052631577	2432
